Year,Location,Area,Rainfall,Temperature,Soil type,Irrigation,Yeilds,Humidity,Crops,Price,Season
2006,Kodagu,177,233.0,40.0,Laterite,Drip,5.44673737166631,55.0,Coconut,238542,Kharif
2007,Kodagu,10723,234.0,40.0,Laterite,Drip,9.849664745838622,56.0,Coconut,1516,Kharif
2008,Kodagu,51709,234.0,40.0,Laterite,Drip,11.613494519891924,54.0,Coconut,57259,Kharif
2009,Kodagu,146,234.0,41.0,Laterite,Drip,5.402677381872279,58.0,Coconut,234779,Kharif
2010,Kodagu,10910,3105.0,41.0,Laterite,Drip,9.63971730013066,58.0,Coconut,1493,Kharif
2011,Kodagu,51355,3105.0,41.0,Laterite,Drip,11.698358841693127,59.0,Coconut,64409,Kharif
2012,Kodagu,160,3105.0,42.0,Laterite,Drip,5.676753802268282,50.0,Coconut,249978,Kharif
2013,Kodagu,10912,236.0,42.0,Laterite,Drip,9.75452339939617,54.0,Coconut,637,Kharif
2014,Kodagu,51353,236.0,42.0,Laterite,Drip,11.689899415437587,53.0,Coconut,43311,Kharif
2015,Kodagu,1279,2903.1,43.0,Laterite,Drip,5.648974238161206,52.0,Coconut,24848,Kharif
2016,Kodagu,13283,2903.1,27.0,Laterite,Drip,9.780811314668615,51.0,Coconut,761,Kharif
2017,Kodagu,52119,2903.1,27.0,Laterite,Basin,8.875985891325971,57.0,Coconut,45608,Kharif
2018,Kodagu,725,2996.6,27.0,Laterite,Basin,9.071193240566025,57.0,Coconut,234581,Kharif
2004,Kodagu,12885,2996.6,27.0,Laterite,Basin,10.627818428076326,60.0,Coconut,646,Kharif
2005,Kodagu,51179,2996.6,27.0,Laterite,Basin,9.086929027060949,57.0,Coconut,43562,Kharif
2012,Kodagu,468,3296.0,27.0,Laterite,Basin,9.099967314494812,57.0,Coconut,200000,Kharif
2013,Kodagu,11841,3550.0,27.2,Laterite,Basin,10.666999995756637,54.0,Coconut,4847,Kharif
2014,Kodagu,50975,3550.0,27.2,Laterite,Basin,9.130322663990151,54.5,Coconut,51239,Kharif
2015,Kodagu,206,3550.0,27.2,Alluvial,Basin,10.699055933195222,56.6,Coconut,216396,Kharif
2016,Mysuru,10922,3654.0,27.0,Alluvial,Basin,10.732497780300108,55.5,Coconut,2644,Kharif
2017,Mysuru,51390,3654.0,27.0,Alluvial,Basin,10.801308768126622,58.5,Coconut,44235,Kharif
2018,Mysuru,177,3654.0,27.0,Alluvial,Basin,11.365723917231175,59.5,Coconut,203317,Kharif
2004,Mysuru,10723,233.0,27.0,Alluvial,Basin,10.962024095948502,55.0,Coconut,2134,Kharif
2005,Mysuru,51709,233.0,27.0,Alluvial,Basin,10.97517390326498,53.0,Coconut,45186,Kharif
2006,Mysuru,146,233.0,27.0,Alluvial,Basin,11.014555282471584,53.5,Coconut,238542,Kharif
2007,Mysuru,10910,234.0,27.2,Alluvial,Basin,11.603743753136092,52.5,Coconut,1516,Kharif
2008,Mysuru,51355,234.0,27.2,Alluvial,Basin,4.74493212836325,56.0,Coconut,57259,Kharif
2009,Mysuru,160,234.0,27.2,Alluvial,Basin,1.3862943611198906,57.0,Coconut,234779,Kharif
2010,Mysuru,10912,3105.0,27.1,Loam,Basin,4.564348191467836,57.5,Coconut,1493,Kharif
2011,Mysuru,51353,3105.0,27.1,Loam,Basin,2.995732273553991,57.0,Coconut,64409,Kharif
2012,Mysuru,142,3105.0,27.1,Loam,Basin,4.007333185232471,55.0,Coconut,249978,Kharif
2013,Mysuru,10505,236.0,26.8,Loam,Basin,2.6390573296152584,56.0,Coconut,200000,Kharif
2014,Mysuru,51040,236.0,26.8,Loam,Basin,4.820281565605037,54.0,Coconut,4847,Kharif
2015,Mysuru,154,2903.1,26.8,Loam,Basin,2.995732273553991,58.0,Coconut,51239,Kharif
2016,Mysuru,10318,2903.1,37.0,Loam,Basin,3.4965075614664802,58.0,Coconut,216396,Kharif
2017,Mysuru,48083,2903.1,37.0,Loam,Basin,2.1972245773362196,59.0,Coconut,2644,Kharif
2018,Mysuru,143,2996.6,37.0,Loam,Basin,3.9318256327243257,50.0,Coconut,44235,Kharif
2019,Mysuru,9283,2996.6,38.0,Loam,Basin,2.3978952727983707,54.0,Coconut,203317,Kharif
2004,Mysuru,47200,2996.6,38.0,Teelah,Basin,3.4011973816621555,53.0,Coconut,2134,Kharif
2013,Mysuru,158,2903.1,38.0,Teelah,Basin,3.8066624897703196,52.0,Coconut,45186,Kharif
2014,Mysuru,8982,2903.1,39.0,Teelah,Basin,3.5263605246161616,51.0,Coconut,238542,Kharif
2015,Mysuru,46990,2903.1,39.0,Teelah,Basin,2.70805020110221,57.0,Coconut,1516,Kharif
2016,Mysuru,103,2996.6,39.0,Teelah,Basin,4.04305126783455,57.0,Coconut,57259,Kharif
2017,Mysuru,8239,2996.6,40.0,Teelah,Basin,3.295836866004329,60.0,Coconut,234779,Kharif
2018,Mysuru,44563,2996.6,40.0,Teelah,Basin,4.59511985013459,57.0,Coconut,1493,Kharif
2004,Mysuru,96,3522.8,40.0,Teelah,Basin,1.3862943611198906,57.0,Coconut,64409,Kharif
2005,Mysuru,6949,3522.8,41.0,Teelah,Basin,10.97913822956689,54.0,Coconut,249978,Kharif
2006,Mysuru,44663,3522.8,41.0,Teelah,Basin,10.99839297927291,54.5,Coconut,637,Kharif
2007,Mysuru,110,3729.8,41.0,Teelah,Basin,11.010877868015744,56.6,Coconut,43311,Kharif
2008,Mysuru,6824,3729.8,42.0,Clay,Basin,11.020708946078292,55.5,Cotton,24848,Kharif
2009,Mysuru,43013,3729.8,42.0,Clay,Basin,13.343405522309883,58.5,Cotton,761,Kharif
2010,Mysuru,95,2746.2,42.0,Clay,Basin,11.05887392193842,59.5,Cotton,45608,Kharif
2011,Mysuru,6441,2746.2,43.0,Clay,Basin,11.065575297488545,55.0,Cotton,234581,Kharif
2012,Mysuru,4012,2746.2,43.0,Clay,Basin,11.208178613891855,53.0,Cotton,646,Kharif
2013,Mysuru,4877,3360.0,27.0,Clay,Spray,11.681967572206347,53.5,Coconut,43562,Kharif
2014,Mysuru,4930,3360.0,27.0,Clay,Spray,11.776312283374274,52.5,Coconut,200000,Kharif
2015,Mysuru,4954,3360.0,27.0,Clay,Spray,11.950470466541805,56.0,Coconut,4847,Kharif
2016,Mysuru,5019,3605.4,27.0,Clay,Spray,12.053736984226475,57.0,Coconut,51239,Kharif
2017,Mysuru,5127,3605.4,27.0,Clay,Spray,12.058013375339232,57.5,Coconut,216396,Kharif
2018,Mysuru,5174,3605.4,27.0,Clay,Spray,12.089201693798758,57.0,Coconut,2644,Kharif
2013,Mysuru,5294,3512.4,27.2,Clay,Spray,12.655707737382812,55.0,Coconut,44235,Kharif
2014,Mysuru,5474,3512.4,27.2,Clay,Spray,7.931644021454311,56.0,Coconut,203317,Kharif
2015,Mysuru,5864,3512.4,27.2,Clay,Spray,7.335633981927201,54.0,Coconut,2134,Kharif
2016,Mysuru,7028,3296.0,27.0,Clay,Spray,7.4073177104694174,58.0,Coconut,45186,Kharif
2017,Mysuru,7403,3296.0,27.0,Clay,Spray,6.883462586413092,58.0,Coconut,238542,Kharif
2018,Mysuru,7501,3296.0,27.0,Clay,Spray,1.0986122886681098,59.0,Coconut,1516,Kharif
2004,Mysuru,7714,3550.0,27.0,Clay,Spray,6.729824070489475,50.0,Coconut,57259,Kharif
2005,Mysuru,7856,3550.0,27.0,Clay,Spray,6.693323668269949,54.0,Coconut,234779,Kharif
2006,Mysuru,32,3550.0,27.0,Clay,Spray,6.78105762593618,53.0,Coconut,1493,Kharif
2007,Mysuru,1,3654.0,27.2,Clay,Spray,6.647688373563329,52.0,Coconut,64409,Kharif
2008,Mysuru,30,3654.0,27.2,Clay,Spray,5.981414211254481,51.0,Coconut,249978,Kharif
2009,Mysuru,6,3654.0,27.2,Clay,Spray,5.236441962829949,57.0,Coconut,637,Kharif
2010,Mysuru,15,233.0,27.1,Clay,Spray,5.236441962829949,57.0,Coconut,43311,Kharif
2011,Mysuru,4,233.0,27.1,Clay,Spray,4.804021044733257,60.0,Coconut,24848,Kharif
2012,Kasaragodu,39,233.0,27.1,Clay,Spray,4.6443908991413725,57.0,Coconut,761,Kharif
2013,Kasaragodu,6,234.0,26.8,Clay,Spray,4.276666119016055,57.0,Coconut,45608,Kharif
2014,Kasaragodu,12,234.0,26.8,Clay,Spray,8.284504227258497,54.0,Coconut,234581,Kharif
2015,Kasaragodu,3,234.0,26.8,Clay,Spray,8.354203562921775,54.5,Coconut,646,Kharif
2016,Kasaragodu,17,3105.0,37.0,Clay,Spray,8.098946748943339,56.6,Coconut,43562,Kharif
2017,Kasaragodu,3,3105.0,37.0,Clay,Spray,8.051659556841953,55.5,Coconut,200000,Kharif
2018,Kasaragodu,9,3105.0,37.0,Clay,Spray,8.138564737261632,58.5,Coconut,4847,Kharif
2015,Kasaragodu,21,236.0,38.0,Clay,Spray,8.268731832117737,59.5,Coconut,51239,Kharif
2016,Kasaragodu,11,236.0,38.0,Clay,Spray,8.298041661371565,55.0,Coconut,216396,Kharif
2017,Kasaragodu,4,2903.1,38.0,Clay loam,Spray,8.361708288575842,53.0,Coconut,2644,Kharif
2018,Kasaragodu,15,2903.1,39.0,Clay loam,Spray,8.335191583433202,53.5,Coconut,44235,Kharif
2013,Kasaragodu,8,2903.1,39.0,Clay loam,Spray,8.40737832540903,52.5,Coconut,203317,Kharif
2014,Kasaragodu,29,2996.6,39.0,Clay loam,Spray,8.216088098632316,56.0,Coconut,2134,Kharif
2015,Kasaragodu,1,2996.6,41.0,Clay loam,Spray,8.498010371999463,57.0,Coconut,45186,Kharif
2016,Kasaragodu,13736,2996.6,42.0,Clay loam,Spray,7.945201132412759,57.5,Coconut,238542,Kharif
2017,Kasaragodu,14003,3522.8,42.0,Clay loam,Spray,8.152774052744075,57.0,Coconut,1516,Kharif
2018,Kasaragodu,14179,3522.8,42.0,Clay loam,Spray,8.201934351194222,55.0,Coconut,200000,Kharif
2004,Kasaragodu,14319,3522.8,43.0,Clay loam,Spray,5.976350909297934,56.0,Coconut,4847,Kharif
2005,Kasaragodu,14464,3729.8,43.0,Clay loam,Spray,5.123963979403259,54.0,Coconut,51239,Kharif
2004,Madikeri,10910,3296.0,27.0,loamy sand,Spray,7.550661243105336,53.0,Tea,249978,Kharif
2004,Madikeri,51355,3296.0,27.0,loamy sand,Spray,6.880384082186005,52.0,Tea,637,Kharif
2004,Madikeri,160,3550.0,27.0,loamy sand,Spray,6.774223886357614,51.0,Tea,43311,Kharif
2004,Madikeri,10912,3550.0,27.0,loamy sand,Spray,6.385194398997726,57.0,Tea,24848,Kharif
2004,Madikeri,51353,3550.0,27.0,loamy sand,Spray,6.762729506931879,57.0,Tea,761,Kharif
2004,Madikeri,142,3654.0,27.2,loamy sand,Spray,8.589327789175437,60.0,Tea,45608,Kharif
2004,Madikeri,10505,3654.0,27.2,loamy sand,Spray,8.793308627496552,57.0,Paddy,234581,Kharif
2004,Madikeri,51040,3654.0,27.2,loamy sand,Spray,8.53856321715243,57.0,Paddy,646,Kharif
2004,Madikeri,154,233.0,27.0,loamy sand,Spray,8.615951963439501,54.0,Paddy,43562,Kharif
2004,Madikeri,10318,233.0,27.0,loamy sand,Spray,8.499640032168648,54.5,Paddy,200000,Kharif
2004,Madikeri,48083,233.0,27.0,loamy sand,Spray,8.25088114470065,56.6,Paddy,4847,Kharif
2004,Madikeri,143,2903.1,27.0,loamy sand,Spray,12.655707737382812,55.5,Paddy,51239,Kharif
2004,Madikeri,9283,2903.1,27.0,loamy sand,Spray,7.931644021454311,58.5,Paddy,216396,Kharif
2004,Chikmangaluru,47200,2903.1,27.0,loamy sand,Spray,7.335633981927201,59.5,Paddy,2644,Kharif
2004,Chikmangaluru,158,2996.6,27.2,loamy sand,Spray,7.4073177104694174,55.0,Paddy,44235,Kharif
2004,Chikmangaluru,8982,2996.6,27.2,loamy sand,Spray,6.883462586413092,53.0,Paddy,203317,Kharif
2004,Chikmangaluru,46990,2996.6,27.2,loamy sand,Spray,1.0986122886681098,53.5,Paddy,2134,Kharif
2004,Chikmangaluru,103,3522.8,27.1,loamy sand,Spray,6.729824070489475,52.5,Paddy,45186,Kharif
2004,Chikmangaluru,8239,3522.8,27.1,loamy sand,Spray,6.693323668269949,56.0,Paddy,238542,Kharif
2004,Chikmangaluru,44563,3522.8,27.1,loamy sand,Spray,6.78105762593618,57.0,Paddy,1516,Kharif
2004,Chikmangaluru,96,3729.8,26.8,Clay loam,Spray,6.647688373563329,57.5,Paddy,200000,Kharif
2004,Chikmangaluru,6949,3729.8,26.8,Clay loam,Spray,5.981414211254481,57.0,Groundnut,4847,Kharif
2004,Chikmangaluru,44663,3729.8,26.8,Clay loam,Spray,5.236441962829949,55.0,Groundnut,51239,Kharif
2004,Chikmangaluru,110,2746.2,37.0,Clay loam,Spray,5.236441962829949,56.0,Groundnut,216396,Kharif
2004,Chikmangaluru,6824,2746.2,37.0,Clay loam,Spray,4.804021044733257,54.0,Cotton,2644,Kharif
2004,Chikmangaluru,43013,2746.2,37.0,Clay loam,Spray,4.6443908991413725,58.0,Cotton,44235,Kharif
2004,Chikmangaluru,95,3360.0,38.0,Clay loam,Spray,4.276666119016055,58.0,Cotton,203317,Kharif
2004,Chikmangaluru,6441,3360.0,38.0,Clay loam,Spray,8.284504227258497,59.0,Cotton,2134,Kharif
2004,Chikmangaluru,4012,3360.0,38.0,Clay loam,Spray,8.354203562921775,50.0,Groundnut,45186,Kharif
2004,Chikmangaluru,4877,3605.4,39.0,Clay loam,Spray,8.098946748943339,54.0,Groundnut,238542,Kharif
2004,Chikmangaluru,4930,3605.4,39.0,Clay loam,Spray,8.051659556841953,53.0,Groundnut,1516,Kharif
2004,Chikmangaluru,4954,3605.4,39.0,Clay loam,Spray,8.138564737261632,52.0,Groundnut,57259,Kharif
2004,Chikmangaluru,5019,3512.4,40.0,Clay loam,Spray,8.268731832117737,51.0,Groundnut,234779,Kharif
2004,Chikmangaluru,5127,3512.4,40.0,Clay loam,Spray,8.298041661371565,57.0,Groundnut,1493,Kharif
2004,Chikmangaluru,5174,3512.4,40.0,Clay loam,Spray,8.361708288575842,57.0,Groundnut,64409,Kharif
2004,Chikmangaluru,5294,3296.0,41.0,Clay loam,Spray,8.335191583433202,60.0,Groundnut,249978,Kharif
2004,Chikmangaluru,5474,3296.0,41.0,Clay loam,Spray,8.40737832540903,57.0,Blackgram,637,Kharif
2004,Chikmangaluru,5864,3296.0,41.0,Clay loam,Spray,8.216088098632316,57.0,Blackgram,43311,Kharif
2004,Chikmangaluru,7028,3550.0,42.0,Clay loam,Spray,8.498010371999463,54.0,Blackgram,24848,Kharif
2004,Chikmangaluru,7403,3550.0,42.0,Clay loam,Spray,7.945201132412759,54.5,Blackgram,761,Kharif
2004,Chikmangaluru,7501,3550.0,42.0,Clay loam,Spray,8.152774052744075,56.6,Blackgram,45608,Kharif
2004,Chikmangaluru,7714,3654.0,43.0,Clay loam,Drip,8.201934351194222,55.5,Blackgram,234581,Kharif
2004,Chikmangaluru,7856,3654.0,43.0,Clay loam,Drip,5.976350909297934,58.5,Blackgram,646,Kharif
2004,Chikmangaluru,32,3654.0,27.0,Clay loam,Drip,5.123963979403259,59.5,Blackgram,43562,Kharif
2004,Chikmangaluru,1,233.0,27.0,Clay loam,Drip,4.276666119016055,55.0,Blackgram,200000,Kharif
2004,Chikmangaluru,30,233.0,27.0,Clay loam,Drip,3.970291913552122,53.0,Blackgram,4847,Kharif
2004,Chikmangaluru,6,233.0,27.0,Clay loam,Drip,12.655707737382812,53.5,Blackgram,51239,Kharif
2004,Chikmangaluru,15,234.0,27.0,Clay loam,Drip,7.931644021454311,52.5,Blackgram,216396,Kharif
2004,Chikmangaluru,4,234.0,27.0,Clay loam,Drip,7.335633981927201,56.0,Blackgram,2644,Kharif
2004,Chikmangaluru,39,234.0,27.2,Clay loam,Drip,7.4073177104694174,59.5,Blackgram,44235,Kharif
2004,Chikmangaluru,6,3105.0,27.2,Clay loam,Drip,6.883462586413092,55.0,Blackgram,203317,Kharif
2004,Chikmangaluru,12,3105.0,27.2,Clay loam,Drip,1.0986122886681098,53.0,Cashew,2134,Kharif
2004,Chikmangaluru,3,3105.0,27.0,Clay loam,Drip,6.729824070489475,53.5,Cashew,45186,Kharif
2004,Chikmangaluru,17,236.0,27.0,Clay loam,Drip,6.693323668269949,52.5,Cashew,238542,Kharif
2004,Chikmangaluru,3,236.0,27.0,Clay loam,Drip,6.78105762593618,56.0,Cashew,1516,Kharif
2004,Chikmangaluru,9,2903.1,27.0,Clay loam,Drip,6.647688373563329,57.0,Cashew,57259,Rabi
2004,Chikmangaluru,21,2903.1,27.0,Clay loam,Drip,5.981414211254481,57.5,Cashew,234779,Rabi
2004,Chikmangaluru,11,2903.1,27.0,Clay loam,Drip,5.236441962829949,57.0,Cashew,1493,Rabi
2004,Chikmangaluru,4,2996.6,27.2,Clay loam,Drip,5.236441962829949,55.0,Cotton,64409,Rabi
2004,Chikmangaluru,15,2996.6,27.2,Clay loam,Drip,4.804021044733257,56.0,Cotton,249978,Rabi
2004,Chikmangaluru,8,2996.6,27.2,Clay loam,Drip,4.6443908991413725,54.0,Cotton,637,Rabi
2004,Chikmangaluru,29,3522.8,27.1,Alluvial,Drip,4.276666119016055,58.0,Cotton,43311,Rabi
2004,Chikmangaluru,1,3522.8,27.1,Alluvial,Drip,8.284504227258497,58.0,Cashew,24848,Rabi
2004,Chikmangaluru,13736,3522.8,27.1,Alluvial,Drip,8.354203562921775,59.0,Cashew,761,Rabi
2004,Chikmangaluru,14003,3729.8,26.8,Alluvial,Drip,8.098946748943339,50.0,Cashew,45608,Rabi
2004,Chikmangaluru,14179,3729.8,26.8,Alluvial,Drip,8.051659556841953,54.0,Cashew,234581,Rabi
2004,Chikmangaluru,14319,3729.8,26.8,Alluvial,Drip,8.138564737261632,53.0,Coconut,646,Rabi
2004,Chikmangaluru,14464,2746.2,37.0,Alluvial,Drip,8.268731832117737,59.5,Coconut,43562,Rabi
2004,Chikmangaluru,14876,2746.2,37.0,Alluvial,Drip,8.298041661371565,55.0,Coconut,200000,Rabi
2004,Chikmangaluru,14976,2746.2,37.0,Alluvial,Drip,8.361708288575842,53.0,Coconut,4847,Rabi
2004,Chikmangaluru,15009,3360.0,38.0,Alluvial,Drip,8.335191583433202,53.5,Coconut,51239,Rabi
2004,Chikmangaluru,15114,3360.0,38.0,Alluvial,Drip,8.40737832540903,52.5,Coconut,216396,Rabi
2004,Chikmangaluru,16224,3360.0,38.0,Alluvial,Drip,8.216088098632316,56.0,Coconut,2644,Rabi
2004,Chikmangaluru,17095,3605.4,39.0,Alluvial,Drip,8.498010371999463,57.0,Coconut,44235,Rabi
2004,Chikmangaluru,17512,3605.4,39.0,Alluvial,Drip,7.945201132412759,57.5,Coconut,203317,Rabi
2004,Chikmangaluru,17587,3605.4,39.0,Alluvial,Drip,8.152774052744075,57.0,Coconut,2134,Rabi
2004,Chikmangaluru,17771,3512.4,40.0,Alluvial,Drip,8.201934351194222,55.0,Coconut,45186,Rabi
2004,Chikmangaluru,17825,3512.4,40.0,Alluvial,Drip,5.976350909297934,56.0,Coconut,238542,Rabi
2004,Chikmangaluru,3147,3512.4,27.0,Alluvial,Drip,5.123963979403259,54.0,Coconut,1516,Rabi
2004,Chikmangaluru,2578,3296.0,27.0,Alluvial,Drip,4.276666119016055,58.0,Coconut,200000,Rabi
2004,Chikmangaluru,1591,3296.0,27.0,Alluvial,Drip,3.970291913552122,58.0,Coconut,4847,Rabi
2004,Chikmangaluru,1298,3296.0,27.0,Alluvial,Drip,7.852050207265889,59.0,Coconut,51239,Rabi
2004,Chikmangaluru,4,3550.0,27.0,Alluvial,Drip,10.209905507043057,50.0,Ginger,216396,Rabi
2004,Chikmangaluru,1122,3550.0,27.0,Alluvial,Drip,11.650467553988712,54.0,Ginger,2644,Rabi
2004,Chikmangaluru,917,3550.0,27.2,Alluvial,Drip,7.246368080102461,53.0,Ginger,44235,Rabi
2004,Chikmangaluru,819,3654.0,27.2,Alluvial,Basin,10.062924236792623,59.5,Ginger,203317,Rabi
2004,Chikmangaluru,619,3654.0,27.2,Alluvial,Basin,11.588125697533163,55.0,Ginger,2134,Rabi
2004,Chikmangaluru,391,3654.0,27.0,Alluvial,Basin,7.0326242610280065,53.0,Ginger,45186,Rabi
2004,Chikmangaluru,211,233.0,27.0,Alluvial,Basin,10.0841827875855,53.5,Cotton,238542,Rabi
2004,Chikmangaluru,153,233.0,27.0,Alluvial,Basin,11.74790272098998,52.5,Cotton,1516,Rabi
2004,Chikmangaluru,111,233.0,27.0,Alluvial,Basin,6.690842277418564,56.0,Cotton,57259,Rabi
2004,Hassan,76,234.0,27.0,Alluvial,Basin,10.32098004085701,57.0,Cotton,234779,Rabi
2004,Hassan,53,234.0,27.0,Alluvial,Basin,11.732004768406622,57.5,Ginger,1493,Rabi
2004,Hassan,2688,234.0,27.2,Alluvial,Basin,6.675823221634848,57.0,Ginger,64409,Rabi
2004,Hassan,2311,3105.0,27.2,Alluvial,Basin,10.438634988447184,55.0,Ginger,249978,Rabi
2004,Hassan,2188,3105.0,27.2,Alluvial,Basin,7.852050207265889,56.0,Ginger,637,Rabi
2004,Hassan,1998,3105.0,27.1,Alluvial,Basin,10.209905507043057,54.0,Ginger,43311,Rabi
2004,Hassan,2006,236.0,27.1,Alluvial,Drip,11.650467553988712,57.0,Coconut,200000,Rabi
2004,Hassan,2034,2903.1,27.1,Alluvial,Drip,7.246368080102461,57.5,Coconut,4847,Rabi
2004,Hassan,2035,2903.1,26.8,Alluvial,Drip,10.062924236792623,57.0,Coconut,51239,Rabi
2004,Hassan,2074,2903.1,26.8,Alluvial,Drip,11.588125697533163,55.0,Coconut,216396,Rabi
2004,Hassan,2127,2996.6,26.8,Alluvial,Drip,7.0326242610280065,56.0,Coconut,2644,Rabi
2004,Hassan,2090,2996.6,37.0,Alluvial,Drip,10.0841827875855,54.0,Coconut,44235,Rabi
2004,Hassan,2059,2996.6,37.0,Alluvial,Drip,11.74790272098998,58.0,Coconut,203317,Rabi
2004,Hassan,2050,3522.8,37.0,Alluvial,Drip,6.690842277418564,58.0,Coconut,2134,Rabi
2004,Hassan,1865,3522.8,38.0,Alluvial,Drip,10.32098004085701,59.0,Coconut,45186,Rabi
2004,Hassan,1841,3522.8,38.0,Alluvial,Drip,11.732004768406622,50.0,Coconut,238542,Rabi
2004,Hassan,1799,3729.8,38.0,Alluvial,Drip,6.675823221634848,54.0,Coconut,1516,Rabi
2004,Hassan,1468,3729.8,39.0,Alluvial,Drip,10.438634988447184,53.0,Coconut,57259,Rabi
2004,Hassan,568,3729.8,39.0,Alluvial,Drip,11.794730300249133,52.0,Coconut,234779,Rabi
2004,Hassan,407,2746.2,39.0,Alluvial,Drip,5.82600010738045,51.0,Coconut,1493,Rabi
2004,Hassan,177,2746.2,40.0,Sandy loam,Drip,10.041813682016414,57.0,Coconut,64409,Rabi
2004,Hassan,51,2746.2,40.0,Sandy loam,Drip,11.7887677226178,57.0,Coconut,249978,Rabi
2004,Hassan,173,3360.0,40.0,Sandy loam,Drip,6.003887067106539,60.0,Coconut,637,Rabi
2004,Hassan,201,3360.0,41.0,Sandy loam,Drip,10.093487885257083,57.0,Coconut,43311,Rabi
2004,Hassan,206,3360.0,41.0,Sandy loam,Drip,11.731160991611851,57.0,Coconut,24848,Rabi
2004,Hassan,243,3605.4,41.0,Sandy loam,Drip,5.840641657373398,54.0,Coconut,761,Rabi
2004,Hassan,123,3605.4,42.0,Sandy loam,Drip,10.047587896509885,54.5,Coconut,45608,Rabi
2013,Hassan,82,3605.4,42.0,Sandy loam,Drip,11.676971368050221,56.6,Coconut,234581,Rabi
2014,Hassan,74,3512.4,42.0,Sandy loam,Drip,5.820082930352362,55.5,Coconut,646,Rabi
2015,Hassan,18,3512.4,43.0,Sandy loam,Drip,10.02548392184538,58.5,Coconut,43562,Rabi
2016,Hassan,37,3512.4,43.0,Sandy loam,Drip,11.665492634563813,59.5,Coconut,200000,Rabi
2017,Hassan,35,3296.0,27.0,Sandy loam,Drip,5.75890177387728,55.0,Coconut,4847,Rabi
2018,Hassan,5974,3296.0,27.0,Sandy loam,Drip,9.97119292889014,53.0,Coconut,51239,Rabi
2004,Hassan,6631,3296.0,27.0,Sandy loam,Drip,11.712620229821528,53.5,Coconut,216396,Rabi
2005,Hassan,6705,3550.0,27.0,Sandy loam,Drip,5.948034989180646,52.5,Coconut,2644,Rabi
2006,Hassan,5876,3550.0,27.0,Sandy loam,Drip,9.882212842257273,56.0,Coconut,44235,Rabi
2007,Hassan,326,3550.0,27.0,Sandy loam,Drip,11.703859824862406,57.0,Coconut,203317,Rabi
2008,Hassan,6470,3654.0,27.2,Sandy loam,Drip,5.44673737166631,57.5,Coconut,2134,Rabi
2009,Hassan,6709,3654.0,27.2,Sandy loam,Drip,9.849664745838622,57.0,Coconut,45186,Rabi
2010,Hassan,6186,3654.0,27.2,Sandy loam,Drip,11.613494519891924,55.0,Coconut,238542,Rabi
2011,Hassan,6503,233.0,27.0,Sandy loam,Drip,5.402677381872279,56.0,Coconut,1516,Rabi
2012,Hassan,5220,233.0,27.0,Sandy loam,Drip,9.63971730013066,54.0,Coconut,57259,Rabi
2013,Hassan,4677,233.0,27.0,Sandy loam,Drip,11.698358841693127,58.0,Coconut,234779,Rabi
2014,Hassan,4803,234.0,27.0,Sandy loam,Drip,5.676753802268282,58.0,Coconut,1493,Rabi
2015,Hassan,3739,234.0,27.0,Sandy loam,Drip,9.75452339939617,59.0,Coconut,64409,Rabi
2016,Hassan,3529,234.0,27.0,Sandy loam,Drip,11.689899415437587,50.0,Coconut,249978,Rabi
2017,Hassan,3649,3105.0,27.2,Sandy loam,Drip,5.648974238161206,54.0,Coconut,637,Rabi
2018,Hassan,1374,3105.0,27.2,Sandy loam,Drip,9.780811314668615,53.0,Coconut,43311,Rabi
2004,Hassan,1279,3105.0,27.2,Sandy loam,Drip,8.875985891325971,52.0,Coconut,24848,Rabi
2005,Hassan,13283,236.0,27.1,Sandy loam,Drip,9.071193240566025,51.0,Coconut,761,Rabi
2006,Hassan,52119,236.0,27.1,Sandy loam,Basin,10.627818428076326,57.0,Coconut,45608,Rabi
2007,Hassan,725,321.0,27.1,Sandy loam,Basin,9.086929027060949,57.0,Coconut,234581,Rabi
2008,Hassan,12885,3654.0,26.8,Sandy loam,Basin,9.099967314494812,60.0,Coconut,646,Rabi
2009,Hassan,51179,323.0,26.8,Sandy loam,Basin,10.666999995756637,57.0,Coconut,43562,Rabi
2010,Hassan,468,324.0,26.8,Sandy loam,Basin,9.130322663990151,57.0,Coconut,200000,Rabi
2011,Hassan,11841,3105.0,37.0,Sandy loam,Basin,10.699055933195222,54.0,Coconut,4847,Rabi
2012,Hassan,50975,326.0,37.0,Sandy loam,Basin,10.732497780300108,54.5,Coconut,51239,Rabi
2013,Hassan,206,327.0,37.0,Sandy loam,Basin,10.801308768126622,56.6,Coconut,216396,Rabi
2014,Hassan,10922,328.0,38.0,Sandy loam,Basin,11.365723917231175,55.5,Coconut,2644,Rabi
2015,Hassan,51390,2903.1,38.0,Sandy loam,Basin,10.962024095948502,58.5,Coconut,44235,Rabi
2016,Hassan,177,2903.1,38.0,Sandy loam,Basin,10.97517390326498,59.5,Coconut,203317,Rabi
2017,Hassan,10723,2903.1,39.0,Sandy loam,Basin,11.014555282471584,55.0,Coconut,2134,Rabi
2018,Hassan,51709,2996.6,39.0,Sandy loam,Basin,11.603743753136092,53.0,Coconut,45186,Rabi
2004,Hassan,146,2996.6,39.0,Sandy loam,Basin,4.74493212836325,53.5,Coconut,238542,Rabi
2005,Hassan,10910,2996.6,40.0,Sandy loam,Basin,1.3862943611198906,52.5,Coconut,1516,Rabi
